,id,ans
3622,14167,0
3623,14168,0
3624,14169,1
3625,14170,0
3626,14171,0
3627,14172,0
3628,14173,0
3629,14174,1
3630,14175,0
3631,14176,1
3632,14177,0
3633,14178,1
3634,14179,1
3635,14180,0
3636,14181,1
3637,14182,0
3638,14183,1
3639,14184,1
3640,14185,1
3641,14186,1
3642,14187,0
3643,14188,0
3644,14189,0
3645,14190,0
3646,14191,0
3647,14192,0
3648,14193,0
3649,14194,0
3650,14195,1
3651,14196,0
3652,14197,0
3653,14198,1
3654,14199,0
3655,14200,1
3656,14201,0
3657,14202,0
3658,14203,0
3659,14204,1
3660,14205,0
3661,14206,0
3662,14207,0
3663,14208,0
3664,14209,0
3665,14210,1
3666,14211,0
3667,14212,1
3668,14213,0
3669,14214,1
3670,14215,0
3671,14216,0
3672,14217,1
3673,14218,1
3674,14219,1
3675,14220,0
3676,14221,0
3677,14222,1
3678,14223,0
3679,14224,0
3680,14225,1
3681,14226,1
3682,14227,0
3683,14228,1
3684,14229,1
3685,14230,0
3686,14231,1
3687,14232,0
3688,14233,1
3689,14234,1
3690,14235,1
3691,14236,1
3692,14237,1
3693,14238,1
3694,14239,0
3695,14240,0
3696,14241,0
3697,14242,1
3698,14243,0
3699,14244,1
3700,14245,1
3701,14246,1
3702,14247,0
3703,14248,1
3704,14249,0
3705,14250,0
3706,14251,1
3707,14252,0
3708,14253,0
3709,14254,0
3710,14255,1
3711,14256,0
3712,14257,1
3713,14258,1
3714,14259,0
3715,14260,0
3716,14261,0
3717,14262,1
3718,14263,0
3719,14264,1
3720,14265,1
3721,14266,0
3722,14267,1
3723,14268,1
3724,14269,0
3725,14270,1
3726,14271,1
3727,14272,0
3728,14273,0
3729,14274,1
3730,14275,0
3731,14276,0
3732,14277,0
3733,14278,0
3734,14279,0
3735,14280,0
3736,14281,1
3737,14282,0
3738,14283,1
3739,14284,0
3740,14285,1
3741,14286,1
3742,14287,1
3743,14288,1
3744,14289,0
3745,14290,0
3746,14291,0
3747,14292,0
3748,14293,1
3749,14294,0
3750,14295,1
3751,14296,1
3752,14297,1
3753,14298,0
3754,14299,0
3755,14300,1
3756,14301,1
3757,14302,0
3758,14303,1
3759,14304,1
3760,14305,1
3761,14306,0
3762,14307,0
3763,14308,0
3764,14309,0
3765,14310,1
3766,14311,0
3767,14312,0
3768,14313,0
3769,14314,1
3770,14315,1
3771,14316,0
3772,14317,0
3773,14318,1
3774,14319,1
3775,14320,0
3776,14321,1
3777,14322,0
3778,14323,1
3779,14324,0
3780,14325,1
3781,14326,1
3782,14327,0
3783,14328,0
3784,14329,1
3785,14330,1
3786,14331,0
3787,14332,0
3788,14333,1
3789,14334,0
3790,14335,0
3791,14336,0
3792,14337,0
3793,14338,1
3794,14339,1
3795,14340,1
3796,14341,1
3797,14342,1
3798,14343,1
3799,14344,0
3800,14345,1
3801,14346,0
3802,14347,1
3803,14348,1
3804,14349,1
3805,14350,0
3806,14351,1
3807,14352,0
3808,14353,1
3809,14354,0
3810,14355,1
3811,14356,1
3812,14357,1
3813,14358,1
3814,14359,1
3815,14360,0
3816,14361,0
3817,14362,1
3818,14363,0
3819,14364,0
3820,14365,1
3821,14366,1
3822,14367,0
3823,14368,1
3824,14369,0
3825,14370,0
3826,14371,0
3827,14372,1
3828,14373,1
3829,14374,1
3830,14375,0
3831,14376,0
3832,14377,0
3833,14378,0
3834,14379,0
3835,14380,1
3836,14381,1
3837,14382,1
3838,14383,0
3839,14384,1
3840,14385,0
3841,14386,0
3842,14387,0
3843,14388,0
3844,14389,1
3845,14390,1
3846,14391,1
3847,14392,1
3848,14393,0
3849,14394,0
3850,14395,0
3851,14396,0
3852,14397,1
3853,14398,0
3854,14399,1
3855,14400,0
3856,14401,1
3857,14402,1
3858,14403,1
3859,14404,0
3860,14405,1
3861,14406,0
3862,14407,1
3863,14408,1
3864,14409,0
3865,14410,1
3866,14411,1
3867,14412,0
3868,14413,1
3869,14414,0
3870,14415,0
3871,14416,1
3872,14417,0
3873,14418,1
3874,14419,0
3875,14420,0
3876,14421,1
3877,14422,0
3878,14423,0
3879,14424,1
3880,14425,1
3881,14426,0
3882,14427,0
3883,14428,1
3884,14429,1
3885,14430,0
3886,14431,0
3887,14432,0
3888,14433,1
3889,14434,0
3890,14435,0
3891,14436,0
3892,14437,1
3893,14438,1
3894,14439,0
3895,14440,0
3896,14441,0
3897,14442,1
3898,14443,0
3899,14444,0
3900,14445,0
3901,14446,1
3902,14447,0
3903,14448,0
3904,14449,1
3905,14450,1
3906,14451,0
3907,14452,1
3908,14453,0
3909,14454,0
3910,14455,1
3911,14456,1
3912,14457,0
3913,14458,0
3914,14459,1
3915,14460,0
3916,14461,1
3917,14462,1
3918,14463,1
3919,14464,1
3920,14465,1
3921,14466,1
3922,14467,0
3923,14468,0
3924,14469,0
3925,14470,1
3926,14471,0
3927,14472,1
3928,14473,0
3929,14474,1
3930,14475,0
3931,14476,0
3932,14477,1
3933,14478,1
3934,14479,1
3935,14480,1
3936,14481,0
3937,14482,1
3938,14483,1
3939,14484,1
3940,14485,0
3941,14486,0
3942,14487,0
3943,14488,0
3944,14489,1
3945,14490,0
3946,14491,0
3947,14492,1
3948,14493,0
3949,14494,0
3950,14495,0
3951,14496,0
3952,14497,0
3953,14498,1
3954,14499,0
3955,14500,0
3956,14501,0
3957,14502,0
3958,14503,1
3959,14504,0
3960,14505,0
3961,14506,0
3962,14507,0
3963,14508,1
3964,14509,1
3965,14510,1
3966,14511,1
3967,14512,1
3968,14513,1
3969,14514,0
3970,14515,1
3971,14516,1
3972,14517,0
3973,14518,1
3974,14519,0
3975,14520,1
3976,14521,0
3977,14522,0
3978,14523,1
3979,14524,1
3980,14525,1
3981,14526,0
3982,14527,0
3983,14528,0
3984,14529,0
3985,14530,0
3986,14531,0
3987,14532,0
3988,14533,1
3989,14534,0
3990,14535,0
3991,14536,1
3992,14537,1
3993,14538,1
3994,14539,0
3995,14540,0
3996,14541,1
3997,14542,0
3998,14543,1
3999,14544,1
4000,14545,1
4001,14546,0
4002,14547,0
4003,14548,1
4004,14549,1
4005,14550,0
4006,14551,0
4007,14552,1
4008,14553,0
4009,14554,0
4010,14555,1
4011,14556,1
4012,14557,1
4013,14558,1
4014,14559,0
4015,14560,1
4016,14561,1
4017,14562,1
4018,14563,0
4019,14564,1
4020,14565,0
4021,14566,1
4022,14567,0
4023,14568,1
4024,14569,0
4025,14570,0
4026,14571,0
4027,14572,0
4028,14573,1
4029,14574,1
4030,14575,0
4031,14576,1
4032,14577,0
4033,14578,0
4034,14579,0
4035,14580,0
4036,14581,1
4037,14582,1
4038,14583,0
4039,14584,0
4040,14585,0
4041,14586,1
4042,14587,1
4043,14588,1
4044,14589,0
4045,14590,0
4046,14591,1
4047,14592,0
4048,14593,0
4049,14594,0
4050,14595,1
4051,14596,1
4052,14597,1
4053,14598,1
4054,14599,1
4055,14600,0
4056,14601,1
4057,14602,0
4058,14603,1
4059,14604,1
4060,14605,1
4061,14606,0
4062,14607,0
4063,14608,0
4064,14609,1
4065,14610,1
4066,14611,1
4067,14612,0
4068,14613,0
4069,14614,0
4070,14615,1
4071,14616,1
4072,14617,0
4073,14618,0
4074,14619,1
4075,14620,1
4076,14621,1
4077,14622,1
4078,14623,0
4079,14624,1
4080,14625,0
4081,14626,1
4082,14627,1
4083,14628,0
4084,14629,0
4085,14630,1
4086,14631,1
4087,14632,0
4088,14633,0
4089,14634,0
4090,14635,0
4091,14636,0
4092,14637,1
4093,14638,1
4094,14639,0
4095,14640,0
4096,14641,1
4097,14642,1
4098,14643,0
4099,14644,0
4100,14645,0
4101,14646,0
4102,14647,1
4103,14648,0
4104,14649,1
4105,14650,0
4106,14651,0
4107,14652,0
4108,14653,0
4109,14654,1
4110,14655,1
4111,14656,1
4112,14657,0
4113,14658,0
4114,14659,1
4115,14660,1
4116,14661,0
4117,14662,1
4118,14663,0
4119,14664,1
4120,14665,0
4121,14666,0
4122,14667,0
4123,14668,0
4124,14669,1
4125,14670,1
4126,14671,1
4127,14672,1
4128,14673,1
4129,14674,0
4130,14675,0
4131,14676,0
4132,14677,1
4133,14678,0
4134,14679,1
4135,14680,1
4136,14681,1
4137,14682,0
4138,14683,0
4139,14684,0
4140,14685,1
4141,14686,0
4142,14687,0
4143,14688,1
4144,14689,1
4145,14690,1
4146,14691,0
4147,14692,0
4148,14693,1
4149,14694,0
4150,14695,1
4151,14696,0
4152,14697,1
4153,14698,1
4154,14699,0
4155,14700,1
4156,14701,1
4157,14702,0
4158,14703,1
4159,14704,1
4160,14705,1
4161,14706,0
4162,14707,0
4163,14708,0
4164,14709,1
4165,14710,1
4166,14711,1
4167,14712,0
4168,14713,0
4169,14714,0
4170,14715,0
4171,14716,0
4172,14717,0
4173,14718,1
4174,14719,0
4175,14720,1
4176,14721,0
4177,14722,0
4178,14723,1
4179,14724,1
4180,14725,0
4181,14726,0
4182,14727,0
4183,14728,1
4184,14729,1
4185,14730,0
4186,14731,1
4187,14732,1
4188,14733,1
4189,14734,1
4190,14735,0
4191,14736,1
4192,14737,0
4193,14738,1
4194,14739,1
4195,14740,0
4196,14741,0
4197,14742,0
4198,14743,0
4199,14744,0
4200,14745,1
4201,14746,0
4202,14747,0
4203,14748,0
4204,14749,0
4205,14750,0
4206,14751,0
4207,14752,1
4208,14753,0
4209,14754,0
4210,14755,1
4211,14756,1
4212,14757,1
4213,14758,0
4214,14759,0
4215,14760,0
4216,14761,1
4217,14762,1
4218,14763,1
4219,14764,0
4220,14765,0
4221,14766,1
4222,14767,1
4223,14768,1
4224,14769,1
4225,14770,1
4226,14771,1
4227,14772,0
4228,14773,1
4229,14774,1
4230,14775,1
4231,14776,1
4232,14777,1
4233,14778,0
4234,14779,1
4235,14780,1
4236,14781,0
4237,14782,1
4238,14783,1
4239,14784,1
4240,14785,1
4241,14786,0
4242,14787,0
4243,14788,0
4244,14789,1
4245,14790,0
4246,14791,0
4247,14792,0
4248,14793,1
4249,14794,1
4250,14795,1
4251,14796,0
4252,14797,1
4253,14798,0
4254,14799,0
4255,14800,0
4256,14801,0
4257,14802,0
4258,14803,0
4259,14804,1
4260,14805,0
4261,14806,0
4262,14807,0
4263,14808,0
4264,14809,1
4265,14810,0
4266,14811,0
4267,14812,0
4268,14813,1
4269,14814,0
4270,14815,1
4271,14816,0
4272,14817,0
4273,14818,0
4274,14819,1
4275,14820,1
4276,14821,1
4277,14822,1
4278,14823,0
4279,14824,1
4280,14825,0
4281,14826,0
4282,14827,0
4283,14828,1
4284,14829,0
4285,14830,1
4286,14831,1
4287,14832,1
4288,14833,0
4289,14834,0
4290,14835,1
4291,14836,0
4292,14837,0
4293,14838,0
4294,14839,0
4295,14840,0
4296,14841,1
4297,14842,0
4298,14843,0
4299,14844,1
4300,14845,1
4301,14846,1
4302,14847,1
4303,14848,1
4304,14849,0
4305,14850,0
4306,14851,1
4307,14852,1
4308,14853,1
4309,14854,0
4310,14855,1
4311,14856,0
4312,14857,1
4313,14858,0
4314,14859,0
4315,14860,1
4316,14861,0
4317,14862,1
4318,14863,0
4319,14864,1
4320,14865,1
4321,14866,0
4322,14867,1
4323,14868,1
4324,14869,1
4325,14870,0
4326,14871,0
4327,14872,1
4328,14873,1
4329,14874,0
4330,14875,0
4331,14876,1
4332,14877,1
4333,14878,1
4334,14879,0
4335,14880,0
4336,14881,1
4337,14882,1
4338,14883,1
4339,14884,0
4340,14885,0
4341,14886,1
4342,14887,1
4343,14888,1
4344,14889,1
4345,14890,0
4346,14891,1
4347,14892,1
4348,14893,1
4349,14894,0
4350,14895,1
4351,14896,1
4352,14897,1
4353,14898,0
4354,14899,1
4355,14900,1
4356,14901,0
4357,14902,1
4358,14903,1
4359,14904,1
4360,14905,1
4361,14906,0
4362,14907,0
4363,14908,1
4364,14909,1
4365,14910,1
4366,14911,1
4367,14912,1
4368,14913,1
4369,14914,1
4370,14915,0
4371,14916,0
4372,14917,1
4373,14918,0
4374,14919,0
4375,14920,0
4376,14921,0
4377,14922,1
4378,14923,0
4379,14924,1
4380,14925,1
4381,14926,0
4382,14927,1
4383,14928,0
4384,14929,0
4385,14930,1
4386,14931,1
4387,14932,1
4388,14933,0
4389,14934,0
4390,14935,0
4391,14936,0
4392,14937,0
4393,14938,0
4394,14939,1
4395,14940,0
4396,14941,0
4397,14942,1
4398,14943,0
4399,14944,1
4400,14945,1
4401,14946,1
4402,14947,0
4403,14948,0
4404,14949,0
4405,14950,1
4406,14951,0
4407,14952,1
4408,14953,1
4409,14954,1
4410,14955,0
4411,14956,0
4412,14957,1
4413,14958,0
4414,14959,0
4415,14960,1
4416,14961,0
4417,14962,0
4418,14963,0
4419,14964,1
4420,14965,0
4421,14966,1
4422,14967,1
4423,14968,1
4424,14969,1
4425,14970,0
4426,14971,0
4427,14972,1
4428,14973,1
4429,14974,0
4430,14975,1
4431,14976,0
4432,14977,0
4433,14978,0
4434,14979,1
4435,14980,0
4436,14981,1
4437,14982,1
4438,14983,0
4439,14984,1
4440,14985,0
4441,14986,0
4442,14987,0
4443,14988,0
4444,14989,1
4445,14990,0
4446,14991,0
4447,14992,0
4448,14993,1
4449,14994,1
4450,14995,1
4451,14996,1
4452,14997,0
4453,14998,0
4454,14999,0
4455,15000,0
4456,15001,1
4457,15002,1
4458,15003,1
4459,15004,1
4460,15005,1
4461,15006,1
4462,15007,1
4463,15008,1
4464,15009,1
4465,15010,1
4466,15011,0
4467,15012,1
4468,15013,0
4469,15014,0
4470,15015,0
4471,15016,0
4472,15017,0
4473,15018,1
4474,15019,1
4475,15020,1
4476,15021,0
4477,15022,1
4478,15023,1
4479,15024,1
4480,15025,0
4481,15026,0
4482,15027,1
4483,15028,0
4484,15029,1
4485,15030,0
4486,15031,0
4487,15032,1
4488,15033,0
4489,15034,0
4490,15035,1
4491,15036,1
4492,15037,0
4493,15038,0
4494,15039,0
4495,15040,1
4496,15041,1
4497,15042,0
4498,15043,1
4499,15044,1
4500,15045,1
4501,15046,1
4502,15047,0
4503,15048,0
4504,15049,1
4505,15050,0
4506,15051,1
4507,15052,0
4508,15053,0
4509,15054,1
4510,15055,0
4511,15056,1
4512,15057,0
4513,15058,0
4514,15059,1
4515,15060,0
4516,15061,0
4517,15062,1
4518,15063,0
4519,15064,1
4520,15065,0
4521,15066,0
4522,15067,0
4523,15068,0
4524,15069,0
4525,15070,1
4526,15071,0
4527,15072,0
4528,15073,1
4529,15074,1
4530,15075,0
4531,15076,1
4532,15077,1
4533,15078,1
4534,15079,1
4535,15080,1
4536,15081,1
4537,15082,0
4538,15083,0
4539,15084,1
4540,15085,1
4541,15086,0
4542,15087,0
4543,15088,1
4544,15089,1
4545,15090,1
4546,15091,1
4547,15092,0
4548,15093,1
4549,15094,1
4550,15095,0
4551,15096,0
4552,15097,0
4553,15098,0
4554,15099,0
4555,15100,0
4556,15101,1
4557,15102,1
4558,15103,0
4559,15104,1
4560,15105,1
4561,15106,0
4562,15107,0
4563,15108,1
4564,15109,0
4565,15110,0
4566,15111,0
4567,15112,1
4568,15113,0
4569,15114,0
4570,15115,1
4571,15116,0
4572,15117,0
4573,15118,0
4574,15119,1
4575,15120,0
4576,15121,1
4577,15122,0
4578,15123,0
4579,15124,0
4580,15125,1
4581,15126,0
4582,15127,1
4583,15128,1
4584,15129,1
4585,15130,1
4586,15131,0
4587,15132,1
4588,15133,0
4589,15134,0
4590,15135,1
4591,15136,1
4592,15137,1
4593,15138,1
4594,15139,1
4595,15140,0
4596,15141,0
4597,15142,0
4598,15143,0
4599,15144,1
4600,15145,0
4601,15146,0
4602,15147,1
4603,15148,1
4604,15149,1
4605,15150,1
4606,15151,1
4607,15152,1
4608,15153,0
4609,15154,0
4610,15155,1
4611,15156,0
4612,15157,0
4613,15158,1
4614,15159,0
4615,15160,0
4616,15161,1
4617,15162,1
4618,15163,0
4619,15164,1
4620,15165,1
4621,15166,1
4622,15167,1
4623,15168,0
4624,15169,0
4625,15170,1
4626,15171,1
4627,15172,0
4628,15173,0
4629,15174,0
4630,15175,0
4631,15176,1
4632,15177,1
4633,15178,1
4634,15179,1
4635,15180,0
4636,15181,0
4637,15182,0
4638,15183,1
4639,15184,0
4640,15185,0
4641,15186,1
4642,15187,1
4643,15188,1
4644,15189,0
4645,15190,1
4646,15191,0
4647,15192,1
4648,15193,1
4649,15194,0
4650,15195,1
4651,15196,0
4652,15197,0
4653,15198,1
4654,15199,1
4655,15200,0
4656,15201,0
4657,15202,1
4658,15203,0
4659,15204,0
4660,15205,0
4661,15206,1
4662,15207,1
4663,15208,0
4664,15209,0
4665,15210,1
4666,15211,1
4667,15212,0
4668,15213,1
4669,15214,1
4670,15215,1
4671,15216,1
4672,15217,1
4673,15218,0
4674,15219,1
4675,15220,1
4676,15221,0
4677,15222,0
4678,15223,0
4679,15224,0
4680,15225,0
4681,15226,1
4682,15227,1
4683,15228,0
4684,15229,0
4685,15230,1
4686,15231,0
4687,15232,0
4688,15233,0
4689,15234,1
4690,15235,1
4691,15236,0
4692,15237,0
4693,15238,0
4694,15239,0
4695,15240,0
4696,15241,0
4697,15242,1
4698,15243,0
4699,15244,0
4700,15245,1
4701,15246,1
4702,15247,0
4703,15248,1
4704,15249,1
4705,15250,1
4706,15251,1
4707,15252,0
4708,15253,0
4709,15254,0
4710,15255,1
4711,15256,1
4712,15257,1
4713,15258,1
4714,15259,0
4715,15260,0
4716,15261,0
4717,15262,0
4718,15263,1
4719,15264,0
4720,15265,0
4721,15266,1
4722,15267,0
4723,15268,1
4724,15269,0
4725,15270,1
4726,15271,0
4727,15272,0
4728,15273,0
4729,15274,0
4730,15275,0
4731,15276,1
4732,15277,0
4733,15278,0
4734,15279,1
4735,15280,1
4736,15281,1
4737,15282,1
4738,15283,1
4739,15284,1
4740,15285,1
4741,15286,1
4742,15287,1
4743,15288,0
4744,15289,1
4745,15290,0
4746,15291,1
4747,15292,0
4748,15293,0
4749,15294,0
4750,15295,1
4751,15296,0
4752,15297,0
4753,15298,0
4754,15299,1
4755,15300,0
4756,15301,1
4757,15302,0
4758,15303,0
4759,15304,1
4760,15305,0
4761,15306,0
4762,15307,1
4763,15308,0
4764,15309,1
4765,15310,0
4766,15311,0
4767,15312,0
4768,15313,0
4769,15314,1
4770,15315,1
4771,15316,0
4772,15317,0
4773,15318,1
4774,15319,1
4775,15320,0
4776,15321,1
4777,15322,1
4778,15323,1
4779,15324,0
4780,15325,1
4781,15326,1
4782,15327,0
4783,15328,1
4784,15329,1
4785,15330,1
4786,15331,1
4787,15332,1
4788,15333,0
4789,15334,1
4790,15335,0
4791,15336,1
4792,15337,0
4793,15338,1
4794,15339,1
4795,15340,1
4796,15341,1
4797,15342,1
4798,15343,1
4799,15344,1
4800,15345,0
4801,15346,1
4802,15347,1
4803,15348,0
4804,15349,0
4805,15350,1
4806,15351,1
4807,15352,1
4808,15353,0
4809,15354,0
4810,15355,0
4811,15356,0
4812,15357,1
4813,15358,0
4814,15359,1
4815,15360,0
4816,15361,1
4817,15362,0
4818,15363,0
4819,15364,1
4820,15365,1
4821,15366,1
4822,15367,0
4823,15368,0
4824,15369,1
4825,15370,0
4826,15371,1
4827,15372,1
4828,15373,0
4829,15374,1
4830,15375,0
4831,15376,1
4832,15377,1
4833,15378,1
4834,15379,0
4835,15380,1
4836,15381,1
4837,15382,1
4838,15383,1
4839,15384,0
4840,15385,1
4841,15386,0
4842,15387,0
4843,15388,1
4844,15389,0
4845,15390,1
4846,15391,1
4847,15392,1
4848,15393,1
4849,15394,0
4850,15395,1
4851,15396,1
4852,15397,0
4853,15398,0
4854,15399,1
4855,15400,1
4856,15401,1
4857,15402,1
4858,15403,1
4859,15404,0
4860,15405,0
4861,15406,0
4862,15407,1
4863,15408,0
4864,15409,1
4865,15410,0
4866,15411,0
4867,15412,0
4868,15413,1
4869,15414,1
4870,15415,1
4871,15416,0
4872,15417,1
4873,15418,0
4874,15419,1
4875,15420,1
4876,15421,1
4877,15422,1
4878,15423,0
4879,15424,1
4880,15425,1
4881,15426,1
4882,15427,0
4883,15428,0
4884,15429,1
4885,15430,0
4886,15431,0
4887,15432,1
4888,15433,1
4889,15434,0
4890,15435,0
4891,15436,1
4892,15437,0
4893,15438,0
4894,15439,1
4895,15440,0
4896,15441,0
4897,15442,1
4898,15443,0
4899,15444,0
4900,15445,1
4901,15446,0
4902,15447,1
4903,15448,1
4904,15449,0
4905,15450,0
4906,15451,0
4907,15452,0
4908,15453,1
4909,15454,0
4910,15455,0
4911,15456,1
4912,15457,0
4913,15458,0
4914,15459,1
4915,15460,1
4916,15461,0
4917,15462,0
4918,15463,1
4919,15464,0
4920,15465,0
4921,15466,0
4922,15467,0
4923,15468,0
4924,15469,1
4925,15470,0
4926,15471,0
4927,15472,0
4928,15473,1
4929,15474,0
4930,15475,0
4931,15476,0
4932,15477,0
4933,15478,0
4934,15479,1
4935,15480,1
4936,15481,1
4937,15482,0
4938,15483,0
4939,15484,1
4940,15485,0
4941,15486,0
4942,15487,1
4943,15488,0
4944,15489,1
4945,15490,0
4946,15491,1
4947,15492,0
4948,15493,0
4949,15494,1
4950,15495,0
4951,15496,0
4952,15497,0
4953,15498,0
4954,15499,1
4955,15500,1
4956,15501,0
4957,15502,0
4958,15503,0
4959,15504,1
4960,15505,1
4961,15506,1
4962,15507,1
4963,15508,0
4964,15509,1
4965,15510,1
4966,15511,0
4967,15512,0
4968,15513,1
4969,15514,0
4970,15515,0
4971,15516,0
4972,15517,0
4973,15518,1
4974,15519,0
4975,15520,0
4976,15521,0
4977,15522,0
4978,15523,1
4979,15524,1
4980,15525,1
4981,15526,1
4982,15527,0
4983,15528,0
4984,15529,1
4985,15530,1
4986,15531,1
4987,15532,0
4988,15533,0
4989,15534,0
4990,15535,1
4991,15536,0
4992,15537,0
4993,15538,1
4994,15539,1
4995,15540,1
4996,15541,0
4997,15542,0
4998,15543,0
4999,15544,0
5000,15545,0
5001,15546,0
5002,15547,1
5003,15548,0
5004,15549,0
5005,15550,1
5006,15551,0
5007,15552,0
5008,15553,1
5009,15554,1
5010,15555,0
5011,15556,1
5012,15557,0
5013,15558,1
5014,15559,0
5015,15560,1
5016,15561,1
5017,15562,0
5018,15563,1
5019,15564,1
5020,15565,1
5021,15566,1
5022,15567,1
5023,15568,0
5024,15569,0
5025,15570,1
5026,15571,0
5027,15572,0
5028,15573,1
5029,15574,0
5030,15575,1
5031,15576,0
5032,15577,0
5033,15578,1
5034,15579,0
5035,15580,1
5036,15581,0
5037,15582,0
5038,15583,0
5039,15584,0
5040,15585,0
5041,15586,0
5042,15587,0
5043,15588,0
5044,15589,1
5045,15590,0
5046,15591,1
5047,15592,1
5048,15593,0
5049,15594,0
5050,15595,1
5051,15596,0
5052,15597,0
5053,15598,1
5054,15599,0
5055,15600,0
5056,15601,0
5057,15602,1
5058,15603,0
5059,15604,0
5060,15605,1
5061,15606,0
5062,15607,0
5063,15608,1
5064,15609,1
5065,15610,1
5066,15611,0
5067,15612,0
5068,15613,1
5069,15614,0
5070,15615,1
5071,15616,0
5072,15617,0
5073,15618,0
5074,15619,0
5075,15620,1
5076,15621,1
5077,15622,1
5078,15623,1
5079,15624,1
5080,15625,0
5081,15626,0
5082,15627,0
5083,15628,1
5084,15629,0
5085,15630,0
5086,15631,1
5087,15632,0
5088,15633,1
5089,15634,0
5090,15635,1
5091,15636,0
5092,15637,0
5093,15638,1
5094,15639,0
5095,15640,1
5096,15641,1
5097,15642,1
5098,15643,1
5099,15644,0
5100,15645,1
5101,15646,0
5102,15647,0
5103,15648,0
5104,15649,1
5105,15650,0
5106,15651,0
5107,15652,0
5108,15653,0
5109,15654,1
5110,15655,1
5111,15656,1
5112,15657,1
5113,15658,0
5114,15659,0
5115,15660,1
5116,15661,0
5117,15662,1
5118,15663,1
5119,15664,0
5120,15665,1
5121,15666,1
5122,15667,1
5123,15668,1
5124,15669,0
5125,15670,0
5126,15671,1
5127,15672,1
5128,15673,1
5129,15674,1
5130,15675,1
5131,15676,1
5132,15677,1
5133,15678,0
5134,15679,1
5135,15680,0
5136,15681,0
5137,15682,0
5138,15683,1
5139,15684,1
5140,15685,0
5141,15686,0
5142,15687,1
5143,15688,0
5144,15689,1
5145,15690,0
5146,15691,1
5147,15692,0
5148,15693,1
5149,15694,1
5150,15695,1
5151,15696,0
5152,15697,1
5153,15698,0
5154,15699,1
5155,15700,0
5156,15701,0
5157,15702,1
5158,15703,0
5159,15704,1
5160,15705,0
5161,15706,1
5162,15707,0
5163,15708,1
5164,15709,0
5165,15710,0
5166,15711,1
5167,15712,1
5168,15713,0
5169,15714,0
5170,15715,0
5171,15716,0
5172,15717,0
5173,15718,0
5174,15719,1
5175,15720,0
5176,15721,0
5177,15722,0
5178,15723,1
5179,15724,0
5180,15725,1
5181,15726,1
5182,15727,1
5183,15728,1
5184,15729,0
5185,15730,1
5186,15731,1
5187,15732,0
5188,15733,1
5189,15734,0
5190,15735,1
5191,15736,1
5192,15737,1
5193,15738,1
5194,15739,1
5195,15740,1
5196,15741,0
5197,15742,0
5198,15743,1
5199,15744,0
5200,15745,0
5201,15746,0
5202,15747,1
5203,15748,0
5204,15749,0
5205,15750,1
5206,15751,0
5207,15752,1
5208,15753,1
5209,15754,1
5210,15755,0
5211,15756,0
5212,15757,0
5213,15758,0
5214,15759,0
5215,15760,0
5216,15761,1
5217,15762,0
5218,15763,1
5219,15764,1
5220,15765,1
5221,15766,0
5222,15767,0
5223,15768,1
5224,15769,1
5225,15770,0
5226,15771,0
5227,15772,0
5228,15773,1
5229,15774,0
5230,15775,1
5231,15776,1
5232,15777,0
5233,15778,0
5234,15779,0
5235,15780,0
5236,15781,0
5237,15782,0
5238,15783,1
5239,15784,1
5240,15785,0
5241,15786,1
5242,15787,0
5243,15788,1
5244,15789,1
5245,15790,0
5246,15791,0
5247,15792,1
5248,15793,0
5249,15794,1
5250,15795,1
5251,15796,0
5252,15797,0
5253,15798,0
5254,15799,0
5255,15800,1
5256,15801,1
5257,15802,1
5258,15803,0
5259,15804,1
5260,15805,0
5261,15806,1
5262,15807,0
5263,15808,0
5264,15809,0
5265,15810,0
5266,15811,1
5267,15812,0
5268,15813,1
5269,15814,1
5270,15815,0
5271,15816,1
5272,15817,1
5273,15818,1
5274,15819,0
5275,15820,1
5276,15821,0
5277,15822,0
5278,15823,1
5279,15824,1
5280,15825,0
5281,15826,0
5282,15827,0
5283,15828,0
5284,15829,0
5285,15830,1
5286,15831,1
5287,15832,0
5288,15833,0
5289,15834,0
5290,15835,1
5291,15836,0
5292,15837,1
5293,15838,1
5294,15839,1
5295,15840,0
5296,15841,0
5297,15842,0
5298,15843,0
5299,15844,0
5300,15845,0
5301,15846,0
5302,15847,1
5303,15848,1
5304,15849,0
5305,15850,1
5306,15851,0
5307,15852,1
5308,15853,0
5309,15854,0
5310,15855,0
5311,15856,0
5312,15857,0
5313,15858,1
5314,15859,0
5315,15860,0
5316,15861,0
5317,15862,1
5318,15863,0
5319,15864,0
5320,15865,0
5321,15866,1
5322,15867,0
5323,15868,1
5324,15869,1
5325,15870,0
5326,15871,0
5327,15872,0
5328,15873,1
5329,15874,1
5330,15875,1
5331,15876,0
5332,15877,0
5333,15878,0
5334,15879,1
5335,15880,0
5336,15881,1
5337,15882,0
5338,15883,0
5339,15884,0
5340,15885,0
5341,15886,0
5342,15887,0
5343,15888,0
5344,15889,1
5345,15890,1
5346,15891,1
5347,15892,1
5348,15893,0
5349,15894,1
5350,15895,0
5351,15896,1
5352,15897,1
5353,15898,1
5354,15899,1
5355,15900,0
5356,15901,1
5357,15902,1
5358,15903,1
5359,15904,1
5360,15905,1
5361,15906,1
5362,15907,1
5363,15908,1
5364,15909,0
5365,15910,1
5366,15911,1
5367,15912,0
5368,15913,1
5369,15914,1
5370,15915,1
